filename,n_clusters,NMI,running_time,training_time,embeding_time,iteration
P50.O0_tx,4,0.8288554885913725,0.103864,55.00495100021362,16.527029514312744,20
P50.O0_tx,Nan,0.8285917767771759,0.10772400000000001,55.26458053588867,16.714025151729583,avg
P50.O0_tx,8,0.8521336140580745,0.111338,54.81947708129883,16.458945989608765,1
P50.O0_tx,8,0.8567328251303015,0.108193,55.651264905929565,16.81266450881958,2
P50.O0_tx,8,0.8534986586299046,0.11345,54.874210834503174,16.60636281967163,3
P50.O0_tx,8,0.8495622348376385,0.107607,55.2051899433136,16.497318744659424,4
P50.O0_tx,8,0.8580047271582976,0.114979,54.71273064613342,16.531726121902466,5
P50.O0_tx,8,0.8605664724233951,0.109025,55.55604529380798,16.54524803161621,6
P50.O0_tx,8,0.8703925704263091,0.108068,55.599796533584595,16.41151762008667,7
P50.O0_tx,8,0.8576443975891636,0.11545,54.4362473487854,16.873405694961548,8
P50.O0_tx,8,0.865503352146655,0.11193,55.15721321105957,16.790422916412354,9
P50.O0_tx,8,0.8465881805076554,0.10805,54.63262677192688,16.419769287109375,10
P50.O0_tx,8,0.8611448724304366,0.108069,55.26082754135132,16.490153551101685,11
P50.O0_tx,8,0.8589700433810394,0.108,55.21959376335144,16.402315616607666,12
P50.O0_tx,8,0.8596477707863489,0.113117,54.59819006919861,16.83372449874878,13
P50.O0_tx,8,0.8577578024694738,0.110903,54.46162152290344,16.439798593521118,14
P50.O0_tx,8,0.8567607471618323,0.108857,54.89214634895325,16.42262554168701,15
P50.O0_tx,8,0.8559708926934678,0.107261,54.606454372406006,16.481149435043335,16
P50.O0_tx,8,0.8654807468249968,0.099974,54.82355070114136,16.431724309921265,17
P50.O0_tx,8,0.8562566149005696,0.133193,54.886146545410156,16.718014240264893,18
P50.O0_tx,8,0.8602039175269854,0.118752,54.93891096115112,16.48646903038025,19
P50.O0_tx,8,0.8613026083010935,0.108269,55.1409695148468,16.4268741607666,20
P50.O0_tx,Nan,0.858206152469182,0.11122425,54.97366069555282,16.55401153564453,avg
P50.O0_tx,16,0.8261892678989927,0.110645,54.99848008155823,16.58845067024231,1
P50.O0_tx,16,0.8248175372872991,0.12045,54.65856313705444,16.50256872177124,2
P50.O0_tx,16,0.8269944044573768,0.125698,54.768195152282715,16.3978853225708,3
P50.O0_tx,16,0.82616269389425,0.12386,55.17254137992859,16.63253879547119,4
P50.O0_tx,16,0.8263981166730616,0.121729,55.37943911552429,16.470023155212402,5
P50.O0_tx,16,0.8303690272658053,0.119819,54.93194890022278,16.477080583572388,6
P50.O0_tx,16,0.8259216219569471,0.143847,54.88884496688843,16.671079397201538,7
P50.O0_tx,16,0.8293007605298415,0.122787,54.875673055648804,16.578959941864014,8
P50.O0_tx,16,0.8309699143156671,0.12106,54.89780282974243,16.787385940551758,9
P50.O0_tx,16,0.8276463615509414,0.114904,55.04594135284424,16.409569025039673,10
P50.O0_tx,16,0.8274387630303339,0.118095,55.021628856658936,16.540759325027466,11
P50.O0_tx,16,0.8297772132322684,0.522131,54.65467309951782,16.70607590675354,12
P50.O0_tx,16,0.8253979257606109,0.123129,55.27582120895386,16.423178911209106,13
P50.O0_tx,16,0.8263939175793364,0.129447,55.600985527038574,17.06441903114319,14
P50.O0_tx,16,0.8255864492535377,0.121679,55.075242042541504,16.425381898880005,15
P50.O0_tx,16,0.8289882592967254,0.122998,55.840935945510864,16.60295033454895,16
P50.O0_tx,16,0.8279545673763571,0.124399,54.68912649154663,16.81953263282776,17
P50.O0_tx,16,0.826687800160743,0.125798,54.61793303489685,17.26828956604004,18
P50.O0_tx,16,0.8279139004940307,0.116284,54.99403476715088,16.596869230270386,19
P50.O0_tx,16,0.8270080290099989,0.174392,56.66892123222351,16.723180055618286,20
P50.O0_tx,Nan,0.8273958265512062,0.14515755,55.10283660888672,16.634308922290803,avg
letrecog_tx,4,0.054828743920205474,0.021811,0.8427462577819824,2.870642900466919,1
letrecog_tx,4,0.054552216039834615,0.025704,0.7949726581573486,2.5779807567596436,2
letrecog_tx,4,0.05050420008211505,0.018966,0.8679928779602051,2.7183873653411865,3
letrecog_tx,4,0.05249959849707494,0.01548,0.8669860363006592,2.7504186630249023,4
letrecog_tx,4,0.056235727623838945,0.015621,0.8688933849334717,2.9884250164031982,5
letrecog_tx,4,0.05145999555057767,0.014782,0.7935996055603027,2.6788485050201416,6
letrecog_tx,4,0.05297648767206655,0.014862,0.76861572265625,2.6683189868927,7
letrecog_tx,4,0.055462566821305355,0.015935,0.7650103569030762,2.6503102779388428,8
letrecog_tx,4,0.05452828448082656,0.014892,0.7739901542663574,2.6442127227783203,9
letrecog_tx,4,0.05239158506713417,0.075301,0.7733814716339111,2.9390108585357666,10
letrecog_tx,4,0.053477835610332244,0.015201,0.9729354381561279,2.8385934829711914,11
letrecog_tx,4,0.05355319446205576,0.016367,0.8028476238250732,2.884204864501953,12
letrecog_tx,4,0.05265244481083337,0.015074,0.8358907699584961,2.750161647796631,13
letrecog_tx,4,0.05547312705327405,0.158439,0.7812142372131348,2.888159990310669,14
letrecog_tx,4,0.0545736432693535,0.021824,0.9927616119384766,2.7840073108673096,15
letrecog_tx,4,0.052315188590456266,0.014872,0.9191596508026123,2.7687246799468994,16
letrecog_tx,4,0.055122573221632866,0.014879,0.758030891418457,2.4205965995788574,17
letrecog_tx,4,0.05422450660533709,0.015355,0.7428772449493408,2.4554667472839355,18
letrecog_tx,4,0.05517782261862958,0.014829,0.7507827281951904,2.468031406402588,19
letrecog_tx,4,0.053029946703965984,0.014844,0.736365556716919,2.455510377883911,20
letrecog_tx,Nan,0.0537519844350425,0.026751899999999995,0.8204527139663697,2.7100006580352782,avg
letrecog_tx,8,0.12161726871974769,0.016215,0.7654798030853271,2.452004909515381,1
letrecog_tx,8,0.11755158048986125,0.0167,0.7456743717193604,2.4219987392425537,2
letrecog_tx,8,0.11576748498377273,0.016241,0.7554905414581299,2.5230872631073,3
letrecog_tx,8,0.12152843090928879,0.01693,0.7468178272247314,2.4455389976501465,4
letrecog_tx,8,0.1229921715489422,0.016487,0.7539200782775879,2.448765754699707,5
letrecog_tx,8,0.11511578699652172,0.016078,0.7658839225769043,2.418313503265381,6
letrecog_tx,8,0.12235533356457039,0.016109,0.7642166614532471,2.446363925933838,7
letrecog_tx,8,0.11621337388615031,0.017613,0.7478361129760742,2.7205612659454346,8
letrecog_tx,8,0.11532009282154294,0.01608,0.7910964488983154,2.448190927505493,9
letrecog_tx,8,0.11804616540427709,0.016326,0.7605702877044678,2.445540428161621,10
letrecog_tx,8,0.11490725586612513,0.01576,0.7573213577270508,2.4603450298309326,11
letrecog_tx,8,0.12149281735940641,0.015948,0.7583940029144287,2.437920093536377,12
letrecog_tx,8,0.11753963182357806,0.016594,0.759817361831665,2.41445255279541,13
letrecog_tx,8,0.12616938785644471,0.016265,0.7669167518615723,2.4506893157958984,14
letrecog_tx,8,0.11436044678005942,0.016547,0.7618441581726074,2.423771381378174,15
letrecog_tx,8,0.11544199500553792,0.016135,0.7502574920654297,2.4369454383850098,16
letrecog_tx,8,0.1249525807975752,0.01612,0.7565758228302002,2.459131956100464,17
letrecog_tx,8,0.11562597914925392,0.017631,0.7807965278625488,2.4312405586242676,18
letrecog_tx,8,0.1174885034065808,0.114898,0.758129358291626,2.448413133621216,19
letrecog_tx,8,0.11373189601375193,0.016325,0.8250837326049805,2.4756832122802734,20
letrecog_tx,Nan,0.1184109091691494,0.0213501,0.7636061310768127,2.460447919368744,avg
letrecog_tx,16,0.14435282251061318,0.019917,0.7520723342895508,2.449143171310425,1
letrecog_tx,16,0.14685632869522833,0.019121,0.8570220470428467,2.5902528762817383,2
letrecog_tx,16,0.1479223704781715,0.019215,0.7613179683685303,2.4482524394989014,3
letrecog_tx,16,0.15098004925782535,0.019105,0.7594513893127441,2.438020944595337,4
letrecog_tx,16,0.14637504523055506,0.020218,0.7666740417480469,2.4067230224609375,5
letrecog_tx,16,0.15030861116049407,0.019267,0.7591114044189453,2.464647054672241,6
letrecog_tx,16,0.14998906201188997,0.019513,0.7632501125335693,2.452486038208008,7
letrecog_tx,16,0.1484316730003852,0.019382,0.7445566654205322,2.484787702560425,8
letrecog_tx,16,0.14757749862038616,0.019209,0.7626831531524658,2.4407577514648438,9
letrecog_tx,16,0.1487728536275807,0.019122,0.7593543529510498,2.458691120147705,10
letrecog_tx,16,0.15139562984508262,0.019286,0.7565219402313232,2.4908132553100586,11
letrecog_tx,16,0.15170729604513042,0.020056,0.7614626884460449,2.462995767593384,12
letrecog_tx,16,0.15364357665877026,0.019116,0.7689163684844971,2.439542531967163,13
letrecog_tx,16,0.14668677160489715,0.019664,0.7728619575500488,2.443509340286255,14
letrecog_tx,16,0.14566147898291185,0.141342,0.76474928855896,2.41455078125,15
letrecog_tx,16,0.1468268261420769,0.020532,0.8334858417510986,2.4650843143463135,16
letrecog_tx,16,0.15073439039087366,0.019283,0.7550837993621826,2.449934244155884,17
letrecog_tx,16,0.1522110302764253,0.019143,0.7567989826202393,2.431426763534546,18
letrecog_tx,16,0.14981616125458957,0.021128,0.7621340751647949,2.4356250762939453,19
letrecog_tx,16,0.14780295147507544,0.021106,0.7461113929748535,2.4048938751220703,20
letrecog_tx,Nan,0.14890262136344817,0.02573625,0.7681809902191162,2.453606903553009,avg
P50.O30_tx,4,0.6813705428714226,0.101186,54.18288040161133,16.069299459457397,1
P50.O30_tx,4,0.6803730774481302,0.096557,52.82653021812439,15.996489524841309,2
P50.O30_tx,4,0.6806944544380266,0.10072,53.391968727111816,16.15062165260315,3
P50.O30_tx,4,0.6805567382560896,0.099357,53.55571746826172,15.96203088760376,4
P50.O30_tx,4,0.6781234521272412,0.099145,53.46781373023987,16.238879203796387,5
P50.O30_tx,4,0.6798189022321974,0.099645,53.3736834526062,16.080830574035645,6
P50.O30_tx,4,0.6804330858836499,0.098463,52.90214920043945,16.040925979614258,7
P50.O30_tx,4,0.680565652197096,0.104403,54.2163565158844,16.34580159187317,8
P50.O30_tx,4,0.6811031903745554,0.09617,54.13900423049927,16.244444131851196,9
P50.O30_tx,4,0.6817849672819806,0.278734,53.80128479003906,16.174004793167114,10
P50.O30_tx,4,0.6794127287328079,0.102918,59.98743224143982,15.951080560684204,11
P50.O30_tx,4,0.6799217589478589,0.101721,53.16348123550415,15.881902933120728,12
P50.O30_tx,4,0.6800587856729327,0.104635,53.31031012535095,16.043870210647583,13
P50.O30_tx,4,0.6803403520735617,0.103685,53.076860189437866,16.218291759490967,14
P50.O30_tx,4,0.6794445281377145,0.109461,52.919394731521606,16.258313417434692,15
P50.O30_tx,4,0.6817678125985251,0.102311,53.5436053276062,16.3837947845459,16
P50.O30_tx,4,0.6804554278277323,0.103287,52.87975549697876,16.09896159172058,17
P50.O30_tx,4,0.6810990336569486,0.124572,53.33114981651306,15.995151042938232,18
P50.O30_tx,4,0.6790489999721658,0.106693,53.604217767715454,15.958933115005493,19
P50.O30_tx,4,0.680181424655673,0.155053,53.20331573486328,15.927426815032959,20
P50.O30_tx,Nan,0.6803277457693155,0.1144358,53.74384557008743,16.101052701473236,avg
P50.O30_tx,8,0.926457360161789,0.113747,53.577324867248535,16.181912660598755,1
P50.O30_tx,8,0.9251708783754582,0.10972,52.76995825767517,15.897353410720825,2
P50.O30_tx,8,0.9295737693469922,0.109459,53.454736948013306,15.976405620574951,3
P50.O30_tx,8,0.9270076165945701,0.49161,52.6389102935791,16.73841643333435,4
P50.O30_tx,8,0.9250392637502644,0.113483,54.83173227310181,16.510259866714478,5
P50.O30_tx,8,0.920680712234964,0.109633,53.046127796173096,16.038350820541382,6
P50.O30_tx,8,0.9236150963167664,0.502546,52.91699695587158,16.255111932754517,7
P50.O30_tx,8,0.9279454661058755,0.110517,53.201775312423706,16.07584810256958,8
P50.O30_tx,8,0.9252956938455753,0.106878,53.65227508544922,16.45150637626648,9
P50.O30_tx,8,0.9271287739769802,0.121323,53.452736377716064,16.235636472702026,10
P50.O30_tx,8,0.9178286179743039,0.122793,61.673328161239624,20.35393261909485,11
P50.O30_tx,8,0.9283719450226454,0.114094,59.91038155555725,22.929907083511353,12
P50.O30_tx,8,0.9275665626127341,0.104891,62.48593091964722,20.98087453842163,13
P50.O30_tx,8,0.9281625926363223,0.115426,55.65883111953735,17.460216522216797,14
P50.O30_tx,8,0.9259223689322298,0.112001,62.98862433433533,18.24595069885254,15
P50.O30_tx,8,0.9264573149340265,0.106524,55.767351388931274,17.21964192390442,16
P50.O30_tx,8,0.9291614639880058,0.53407,60.193094968795776,17.028892993927002,17
P50.O30_tx,8,0.9238216042975249,0.11167,54.762933015823364,16.1650071144104,18
P50.O30_tx,8,0.9230501337214548,0.108882,52.67288899421692,15.919968128204346,19
P50.O30_tx,8,0.9284852448746362,0.110225,52.68977165222168,15.884169816970825,20
P50.O30_tx,Nan,0.9258371239851559,0.17147459999999998,55.61728551387787,17.227468156814574,avg
P50.O30_tx,16,0.7946165125882397,0.124501,52.9276921749115,16.054307222366333,1
P50.O30_tx,16,0.7958827962316705,0.118649,52.56086611747742,15.888981580734253,2
P50.O30_tx,16,0.7902624180393679,0.484623,53.129762172698975,15.941703081130981,3
P50.O30_tx,16,0.7934458615504861,0.122878,53.32841515541077,16.025821447372437,4
P50.O30_tx,16,0.7958645197359,0.121178,52.767271757125854,15.800162076950073,5
P50.O30_tx,16,0.7960249718306108,0.122838,53.4711275100708,15.794564247131348,6
P50.O30_tx,16,0.7913078210411296,0.12721,53.30985617637634,15.938245058059692,7
P50.O30_tx,16,0.7956092871676128,0.123006,52.89359664916992,15.994119882583618,8
P50.O30_tx,16,0.79882071195977,0.124487,53.35330390930176,15.849410772323608,9
P50.O30_tx,16,0.7901236987798128,0.126418,53.30038857460022,16.277302265167236,10
P50.O30_tx,16,0.7973462429196221,0.121133,54.302629470825195,16.16969347000122,11
P50.O30_tx,16,0.7954414205544873,0.122461,54.75081825256348,16.249980926513672,12
P50.O30_tx,16,0.794618977751043,0.125816,54.50861883163452,16.200621128082275,13
P50.O30_tx,16,0.7979820310173901,0.118587,54.3565137386322,16.32811713218689,14
P50.O30_tx,16,0.7955669561743525,0.116341,53.637791872024536,16.20510482788086,15
P50.O30_tx,16,0.7941542885455553,0.138868,53.66543507575989,16.499034643173218,16
P50.O30_tx,16,0.7922016366985059,0.123748,53.22194027900696,16.301273345947266,17
P50.O30_tx,16,0.7986895152093937,0.125649,53.710870027542114,16.11326003074646,18
P50.O30_tx,16,0.7954771821992012,0.509538,53.71113443374634,16.21192717552185,19
P50.O30_tx,16,0.7952859839107935,0.115775,53.84114623069763,16.241116046905518,20
P50.O30_tx,Nan,0.7949361416952474,0.1606852,53.53745892047882,16.10423731803894,avg
